id,estado,faixa_etaria,genero,classe_economica,usa_internet,horas_por_dia,recebeu_mensagem_estranha,clicou_link_suspeito,compartilhou_dados_pessoais,recebeu_cyberbullying,viu_conteudo_inapropriado,recebeu_golpe,usa_senha_forte,verifica_privacidade,fala_com_responsavel,tem_antivirus,sabe_reconhecer_golpe,usa_youtube,usa_tiktok,usa_instagram,usa_whatsapp,usa_discord,usa_twitch,usa_facebook,usa_telegram,usa_snapchat,tipo_golpe_sofreu,interesse_seguranca,score_conhecimento,risco_total,perfil_risco
2251,SP,11-12 anos,Feminino,B2,1,4.087663305039882,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Nenhum,Médio,56.207163498025906,1,MÉDIO
2252,SC,13-14 anos,Feminino,B1,1,6.0051495487428745,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,Nenhum,Médio,0.4110312635819969,1,MÉDIO
2253,PE,13-14 anos,Masculino,C,1,4.342221006658382,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,Nenhum,Médio,19.20903225440229,2,ALTO
2254,PA,13-14 anos,Feminino,D/E,1,6.438655203658877,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Nenhum,Muito alto,0.0,1,MÉDIO
2255,PA,15-16 anos,Masculino,B2,1,5.339386315942567,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,Extorsão,Alto,51.556180908055204,1,MÉDIO
2256,RS,15-16 anos,Feminino,B2,1,5.963935654105784,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,Nenhum,Alto,0.0,0,MÉDIO
2257,BA,7-8 anos,Masculino,B2,1,3.4816329076649914,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Nenhum,Alto,8.95319058839901,1,MÉDIO
2258,MG,15-16 anos,Masculino,D/E,1,3.3574272318542815,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,Nenhum,Médio,48.60035821701978,1,MÉDIO
2259,RJ,13-14 anos,Feminino,B1,1,6.890994609318789,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,Nenhum,Muito alto,42.9471934397074,3,MÉDIO
2260,MG,15-16 anos,Masculino,C,1,4.841207237229012,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,Nenhum,Médio,23.358289266313395,0,MÉDIO
2261,CE,13-14 anos,Masculino,D/E,0,5.570069484198723,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,Nenhum,Muito alto,66.16277416740886,1,MÉDIO
2262,PR,15-16 anos,Masculino,B1,1,4.387209145826961,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,Nenhum,Baixo,13.878113852721476,2,ALTO
2263,PA,15-16 anos,Feminino,D/E,1,6.797453548027288,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Social engineering,Médio,0.0,2,ALTO
2264,BA,11-12 anos,Masculino,D/E,1,3.7843800399406846,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,Fake giveaway,Muito alto,74.13409821037767,3,MÉDIO
2265,PR,13-14 anos,Feminino,D/E,1,4.728797520198234,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,Nenhum,Baixo,2.4483667707269103,1,MÉDIO
2266,PR,15-16 anos,Masculino,B2,1,6.571985625406263,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,Nenhum,Médio,23.50459962768648,2,ALTO
2267,PR,15-16 anos,Masculino,C,1,7.345935398328532,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,Nenhum,Muito baixo,85.32354635993852,1,MÉDIO
2268,CE,9-10 anos,Masculino,D/E,1,3.9524814179466334,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Nenhum,Alto,50.76415461882019,1,MÉDIO
2269,RJ,15-16 anos,Feminino,D/E,1,8.919367963911766,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,Nenhum,Médio,56.077458672291776,1,MÉDIO
2270,BA,11-12 anos,Masculino,B1,1,5.626483387387233,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,Nenhum,Alto,51.149241311595766,0,BAIXO
2271,SP,7-8 anos,Masculino,D/E,1,2.9141434763825247,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,Nenhum,Baixo,78.23210587380443,1,MÉDIO
2272,MG,13-14 anos,Feminino,B2,1,5.738104097179936,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,Nenhum,Alto,78.69654186548719,0,BAIXO
2273,BA,11-12 anos,Feminino,B1,0,4.234001571033085,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,Nenhum,Alto,29.17488946528051,1,MÉDIO
2274,PE,15-16 anos,Masculino,C,1,5.868136974366354,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,Phishing,Alto,73.29352734085099,2,MÉDIO
2275,SC,11-12 anos,Masculino,D/E,1,4.914287504679324,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,Nenhum,Médio,55.959440066208934,1,MÉDIO
2276,PR,15-16 anos,Feminino,C,1,5.14854738038029,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Nenhum,Muito alto,43.138539578689034,0,MÉDIO
2277,CE,7-8 anos,Masculino,C,1,3.176813246827708,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,Nenhum,Médio,59.35401624263383,0,BAIXO
2278,BA,11-12 anos,Masculino,D/E,1,6.98012246143272,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,Nenhum,Alto,20.213197356913327,3,CRÍTICO
2279,PR,11-12 anos,Feminino,B2,1,2.6877452656979357,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,Nenhum,Alto,0.0,2,ALTO
2280,SP,11-12 anos,Feminino,C,1,2.7824702091900098,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,Nenhum,Alto,42.894441037748834,1,MÉDIO
2281,RJ,7-8 anos,Feminino,B2,1,5.734720698294973,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,Nenhum,Médio,49.13571766887262,0,MÉDIO
2282,MG,9-10 anos,Masculino,B2,0,8.20568849435594,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,Roubo de conta,Médio,1.7709681886456408,1,MÉDIO
2283,BA,13-14 anos,Masculino,C,1,4.294813805871185,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,Nenhum,Muito alto,53.566581062928584,1,MÉDIO
2284,SP,11-12 anos,Feminino,D/E,1,6.401944645407932,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,Nenhum,Alto,51.028454109013715,1,MÉDIO
2285,SP,13-14 anos,Masculino,C,1,7.14668035372709,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,Nenhum,Alto,59.631410472131904,1,MÉDIO
2286,RJ,11-12 anos,Feminino,D/E,1,6.629368874588138,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,Nenhum,Alto,0.0,2,ALTO
2287,SC,15-16 anos,Feminino,B1,1,4.377583421652637,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,Phishing,Médio,1.4494969680115286,1,MÉDIO
2288,RJ,15-16 anos,Masculino,B2,1,2.817906565611851,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,Nenhum,Muito alto,58.15112539352771,2,MÉDIO
2289,BA,13-14 anos,Feminino,C,1,0.58490486865729,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,Nenhum,Médio,80.97073286844727,0,BAIXO
2290,SP,11-12 anos,Feminino,A,1,4.474319001075213,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,Nenhum,Alto,47.6558370549782,1,MÉDIO
2291,PR,9-10 anos,Feminino,B2,1,7.356174737124349,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,Nenhum,Baixo,70.00476767736902,0,BAIXO
2292,RJ,15-16 anos,Masculino,C,1,2.751668030476132,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Nenhum,Alto,50.704229880114596,1,MÉDIO
2293,SP,7-8 anos,Masculino,A,0,6.400419695037531,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,Nenhum,Alto,73.0935318018903,1,MÉDIO
2294,BA,11-12 anos,Feminino,B2,1,3.0996949398962554,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,Nenhum,Médio,53.525249378253484,2,MÉDIO
2295,SP,11-12 anos,Masculino,C,1,5.212145152773677,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,Nenhum,Médio,0.0,2,ALTO
2296,SP,11-12 anos,Feminino,C,1,6.415583228310036,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Nenhum,Muito baixo,24.8289196526893,1,MÉDIO
2297,SP,9-10 anos,Masculino,D/E,1,3.6810091263231444,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,Nenhum,Muito baixo,44.533976963079574,0,MÉDIO
2298,SP,15-16 anos,Feminino,C,1,5.340969361393828,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Fake giveaway,Alto,74.89176934668994,2,MÉDIO
2299,SP,9-10 anos,Masculino,C,1,4.169817326549342,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,Nenhum,Alto,29.557500686548785,0,MÉDIO
2300,RJ,13-14 anos,Feminino,D/E,1,6.410297317876354,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,Nenhum,Alto,38.25674703098331,2,ALTO
2301,PA,9-10 anos,Masculino,D/E,0,5.470634336969274,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Nenhum,Baixo,26.217750053031853,1,MÉDIO
2302,RS,7-8 anos,Masculino,B2,1,5.113015348858535,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,Nenhum,Muito alto,31.473317433266686,1,MÉDIO
2303,BA,15-16 anos,Masculino,B1,1,8.116699920283956,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,Nenhum,Alto,45.57162666590153,1,MÉDIO
2304,RJ,9-10 anos,Feminino,C,1,6.324612284736604,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,Nenhum,Médio,12.995672927306165,3,CRÍTICO
2305,SC,15-16 anos,Masculino,C,1,3.619296267747422,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,Roubo de conta,Alto,55.583979474194905,2,MÉDIO
2306,MG,13-14 anos,Feminino,D/E,1,4.828272198404476,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,Nenhum,Baixo,76.72223556541405,1,MÉDIO
2307,SP,7-8 anos,Feminino,C,1,4.848202429840678,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,Nenhum,Muito alto,0.0,1,MÉDIO
2308,PR,15-16 anos,Masculino,C,0,5.160639145250424,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,Nenhum,Alto,46.77573831252198,2,MÉDIO
2309,SP,11-12 anos,Feminino,D/E,1,10.049018553214989,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,Nenhum,Alto,1.9930876380176397,2,ALTO
2310,MG,15-16 anos,Masculino,C,1,5.7417037854219934,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,Nenhum,Muito baixo,0.0,1,MÉDIO
2311,BA,9-10 anos,Feminino,B1,1,0.9281948597904481,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,Nenhum,Alto,18.9869259903917,3,CRÍTICO
2312,PA,15-16 anos,Feminino,D/E,1,3.91440205656607,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,Nenhum,Muito alto,46.88692901642245,0,MÉDIO
2313,BA,7-8 anos,Masculino,B2,1,1.1352558250083828,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,Nenhum,Médio,27.073800178027724,2,ALTO
2314,CE,13-14 anos,Masculino,D/E,1,4.34040348590832,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Muito baixo,52.28540644835324,2,MÉDIO
2315,SC,15-16 anos,Masculino,D/E,1,1.025379540547143,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,Nenhum,Muito alto,28.40207791376712,0,MÉDIO
2316,SP,15-16 anos,Feminino,C,1,3.2568190578631437,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Nenhum,Alto,0.0,2,ALTO
2317,RJ,15-16 anos,Masculino,C,1,1.9585569407317602,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,Nenhum,Muito alto,53.60092334173713,2,MÉDIO
2318,MG,15-16 anos,Feminino,C,1,5.768320355934955,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,Nenhum,Alto,0.0,1,MÉDIO
2319,MG,15-16 anos,Masculino,B2,1,5.0010787252577575,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,Nenhum,Alto,47.59086724704469,1,MÉDIO
2320,MG,9-10 anos,Feminino,B2,0,5.605924614997463,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,Nenhum,Médio,70.10619076432381,2,MÉDIO
2321,SC,11-12 anos,Masculino,C,1,4.790897222862947,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,Nenhum,Baixo,2.423052605043163,1,MÉDIO
2322,CE,11-12 anos,Feminino,D/E,0,2.2114044995911644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nenhum,Alto,0.0,0,MÉDIO
2323,PR,11-12 anos,Feminino,C,1,6.02704273850947,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,Nenhum,Muito alto,27.87936467845579,2,ALTO
2324,RJ,11-12 anos,Feminino,B1,1,8.844449120538906,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Nenhum,Baixo,51.923508352809876,2,MÉDIO
2325,PA,13-14 anos,Masculino,C,1,5.818425157213094,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Muito alto,24.3662326259489,2,ALTO
2326,SC,9-10 anos,Masculino,D/E,1,4.148150801364868,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,Nenhum,Muito alto,21.107555511800935,2,ALTO
2327,PA,13-14 anos,Masculino,C,1,2.14386564778911,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,Nenhum,Alto,26.395507284976347,3,CRÍTICO
2328,SP,9-10 anos,Feminino,C,1,3.1838660584800693,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,Nenhum,Muito alto,0.0,1,MÉDIO
2329,PR,11-12 anos,Masculino,D/E,1,5.906079313144118,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,Extorsão,Alto,29.089901155089088,2,ALTO
2330,SP,13-14 anos,Feminino,C,1,7.14623605359875,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Nenhum,Alto,0.0,0,MÉDIO
2331,RJ,15-16 anos,Masculino,C,1,5.521732349443952,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Nenhum,Alto,50.324260939392936,1,MÉDIO
2332,SP,15-16 anos,Feminino,D/E,0,6.599774579411967,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,Social engineering,Muito alto,22.79532098569811,2,ALTO
2333,PR,13-14 anos,Feminino,B1,1,6.415356488054486,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,Nenhum,Muito alto,21.827476437962723,2,ALTO
2334,PE,9-10 anos,Feminino,D/E,0,6.013068782771835,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,Nenhum,Muito alto,82.38729168103166,0,BAIXO
2335,SP,13-14 anos,Masculino,B1,1,3.683052809477488,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,Nenhum,Médio,22.221568268497972,0,MÉDIO
2336,MG,9-10 anos,Masculino,A,1,5.347847023950305,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,Nenhum,Alto,0.0,2,ALTO
2337,BA,11-12 anos,Masculino,D/E,1,3.3032443922357233,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Nenhum,Alto,52.705991833855535,0,BAIXO
2338,MG,13-14 anos,Masculino,B2,1,5.034857905916204,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,Nenhum,Alto,5.272915560863777,2,ALTO
2339,SP,7-8 anos,Feminino,C,1,5.661727062133824,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,Nenhum,Alto,27.295466829187255,2,ALTO
2340,MG,11-12 anos,Feminino,D/E,1,8.35756761477371,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,Nenhum,Baixo,15.136563097623398,1,MÉDIO
2341,CE,15-16 anos,Feminino,D/E,1,2.3805360512647358,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Nenhum,Muito alto,0.0,2,ALTO
2342,SP,15-16 anos,Masculino,D/E,1,5.963015261982611,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,Nenhum,Muito alto,20.454152265108625,2,ALTO
2343,SP,11-12 anos,Feminino,B2,1,7.962473183247189,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Nenhum,Médio,32.5747889155702,0,MÉDIO
2344,MG,7-8 anos,Feminino,C,1,6.517695531677592,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,Nenhum,Alto,72.91010489964148,1,MÉDIO
2345,SC,9-10 anos,Feminino,B1,1,6.665890885650083,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,Nenhum,Alto,51.64817257754866,2,MÉDIO
2346,PE,11-12 anos,Masculino,C,1,6.175389803735625,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,Extorsão,Muito alto,26.328262700768185,3,CRÍTICO
2347,PE,15-16 anos,Masculino,D/E,1,7.5966689795508335,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,Nenhum,Alto,29.30877999584604,1,MÉDIO
2348,MG,9-10 anos,Masculino,B2,1,2.825043663775264,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,Nenhum,Alto,57.40401091666489,2,MÉDIO
2349,PR,15-16 anos,Feminino,C,1,2.228146668059507,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,Nenhum,Muito alto,24.47240598715434,1,MÉDIO
2350,SP,9-10 anos,Feminino,C,1,4.987331719069488,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,Nenhum,Alto,19.153625286354227,1,MÉDIO
2351,PR,15-16 anos,Masculino,C,1,0.6776757928565802,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Alto,58.10486618027245,1,MÉDIO
2352,SC,11-12 anos,Masculino,D/E,1,7.461291608356023,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,Nenhum,Baixo,0.0,2,ALTO
2353,PR,15-16 anos,Feminino,A,1,7.441430390990883,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,Nenhum,Muito alto,28.21726686330801,3,CRÍTICO
2354,PA,11-12 anos,Feminino,C,1,4.1332988898309475,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,Nenhum,Alto,23.045233741025424,2,ALTO
2355,CE,13-14 anos,Masculino,D/E,1,4.258458806678981,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,Nenhum,Alto,74.5552991512943,2,MÉDIO
2356,SP,9-10 anos,Feminino,C,1,4.855305049698657,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,Nenhum,Alto,0.0,4,CRÍTICO
2357,SC,9-10 anos,Feminino,A,1,5.104041300879239,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,Nenhum,Alto,24.189367068249933,2,ALTO
2358,SP,15-16 anos,Feminino,C,1,5.254347838388571,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Nenhum,Alto,52.30870982140157,1,MÉDIO
2359,RS,15-16 anos,Masculino,B2,1,6.116464213756606,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Nenhum,Muito baixo,20.560590989696806,0,MÉDIO
2360,SP,15-16 anos,Feminino,B1,1,4.654747293983044,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,Nenhum,Muito alto,56.1564160289086,1,MÉDIO
2361,SP,13-14 anos,Feminino,D/E,1,6.886386606955588,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,Nenhum,Médio,57.69770383058114,1,MÉDIO
2362,MG,15-16 anos,Masculino,C,1,5.891895554250606,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,Nenhum,Médio,50.40211130136709,0,BAIXO
2363,RJ,7-8 anos,Feminino,D/E,1,3.7860731082547288,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,Fake giveaway,Baixo,51.98296902944488,2,MÉDIO
2364,BA,11-12 anos,Feminino,D/E,1,7.670225335608195,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Nenhum,Muito alto,26.821351482012986,2,ALTO
2365,RS,11-12 anos,Feminino,C,1,2.283486027755026,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Nenhum,Médio,0.0,1,MÉDIO
2366,SP,13-14 anos,Masculino,A,1,4.815668378357047,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Nenhum,Alto,0.0,1,MÉDIO
2367,SP,11-12 anos,Feminino,C,1,6.933834802150936,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,Nenhum,Alto,21.041090748459638,1,MÉDIO
2368,RS,9-10 anos,Feminino,B1,1,3.553853790175711,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,Nenhum,Médio,0.0,3,CRÍTICO
2369,MG,13-14 anos,Masculino,D/E,1,5.619111293534303,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,Social engineering,Muito alto,22.041822898458996,2,ALTO
2370,CE,15-16 anos,Feminino,B1,1,6.086679193998096,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,Nenhum,Muito alto,5.0568251307584,1,MÉDIO
2371,PE,11-12 anos,Feminino,B2,1,3.278952264037522,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,Nenhum,Alto,22.587548438517345,2,ALTO
2372,PA,9-10 anos,Feminino,C,1,4.85504456081193,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,Nenhum,Médio,77.67115115962714,1,MÉDIO
2373,PE,9-10 anos,Masculino,B2,1,4.68699233958158,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,Nenhum,Médio,52.40029234885688,1,MÉDIO
2374,MG,11-12 anos,Feminino,B2,1,3.8965242963354143,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Nenhum,Médio,0.5274292631468105,2,ALTO
2375,PE,11-12 anos,Masculino,C,1,9.60334970410155,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Nenhum,Alto,51.43153092379639,2,MÉDIO
2376,RJ,13-14 anos,Masculino,B1,1,3.4737872931090488,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Social engineering,Alto,44.07425163520567,2,MÉDIO
2377,RJ,13-14 anos,Feminino,A,1,7.0098605881357665,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,Nenhum,Médio,75.46921724526061,1,MÉDIO
2378,CE,13-14 anos,Masculino,B2,1,4.2143979662377165,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,Extorsão,Alto,0.0,4,CRÍTICO
2379,BA,11-12 anos,Feminino,C,1,2.8267276222294364,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,Nenhum,Médio,31.071870220255853,1,MÉDIO
2380,CE,15-16 anos,Masculino,C,1,5.205628486310138,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,Extorsão,Médio,2.26974467363469,2,ALTO
2381,PA,11-12 anos,Masculino,C,1,6.298186768775001,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,Nenhum,Médio,3.9764478992276633,2,ALTO
2382,PA,13-14 anos,Masculino,C,1,6.841019150131357,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Nenhum,Alto,0.0,3,CRÍTICO
2383,SC,15-16 anos,Feminino,B2,1,8.124530221310138,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,Nenhum,Alto,46.255095676063526,0,MÉDIO
2384,MG,9-10 anos,Feminino,D/E,1,10.8904925798702,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,Nenhum,Alto,73.81165614710264,3,MÉDIO
2385,RJ,9-10 anos,Feminino,A,1,5.501028407511194,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,Nenhum,Alto,0.0,2,ALTO
2386,RS,15-16 anos,Masculino,C,1,3.6738156523492242,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,Nenhum,Baixo,20.48309301522558,0,MÉDIO
2387,MG,11-12 anos,Masculino,D/E,1,5.905748653589782,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Nenhum,Muito alto,18.082323638639323,0,MÉDIO
2388,PR,13-14 anos,Feminino,D/E,1,4.467574099187017,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,Nenhum,Médio,23.76655980781952,0,MÉDIO
2389,CE,7-8 anos,Masculino,B1,0,6.851932259704459,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,Nenhum,Alto,54.28973383321342,1,MÉDIO
2390,PE,13-14 anos,Masculino,B2,1,2.4056714072685565,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,Nenhum,Médio,0.0,1,MÉDIO
